1,0.228194444444,0.14125
2,0.41125,0.200416666667
3,0.551805555556,0.1075
4,0.751666666667,0.150416666667
5,0.836666666667,0.106666666667
6,0.79625,0.07625
7,0.967777777778,0.162083333333
8,0.892916666667,0.172916666667
9,0.925555555556,0.167916666667
10,0.988055555556,0.104166666667
11,0.980555555556,0.1475
12,0.994583333333,0.125
13,0.994166666667,0.0929166666667
14,0.981527777778,0.132916666667
15,0.993333333333,0.184166666667
16,0.996944444444,0.130833333333
17,0.995694444444,0.0733333333333
18,0.998888888889,0.136666666667
19,0.999861111111,0.105833333333
20,0.923333333333,0.184583333333
21,0.99625,0.0729166666667
22,0.997361111111,0.0808333333333
23,0.999305555556,0.0979166666667
24,0.999305555556,0.0908333333333
25,1.0,0.09375
26,1.0,0.10625
27,0.999861111111,0.10125
28,0.994027777778,0.110416666667
29,0.999444444444,0.0904166666667
30,0.999861111111,0.1175
31,0.998055555556,0.0654166666667
32,0.998611111111,0.100416666667
33,0.999861111111,0.104166666667
34,0.999722222222,0.0925
35,1.0,0.0779166666667
