1,0.231111111111,0.17125
2,0.353611111111,0.228333333333
3,0.454583333333,0.192916666667
4,0.639444444444,0.184583333333
5,0.832361111111,0.2475
6,0.929444444444,0.23
7,0.962222222222,0.207916666667
8,0.984722222222,0.2225
9,0.991805555556,0.203333333333
10,0.993333333333,0.220416666667
11,0.991111111111,0.197083333333
12,0.996666666667,0.199583333333
13,0.9975,0.186666666667
14,0.999722222222,0.21875
15,0.999583333333,0.205833333333
16,0.999305555556,0.209583333333
17,0.999861111111,0.2075
18,0.996388888889,0.205833333333
19,1.0,0.209166666667
20,1.0,0.212916666667
21,0.999861111111,0.207916666667
22,0.999722222222,0.2175
23,1.0,0.209166666667
24,1.0,0.197083333333
25,1.0,0.214583333333
26,0.999861111111,0.21125
27,1.0,0.220833333333
28,0.999861111111,0.2175
29,1.0,0.218333333333
30,1.0,0.212916666667
31,0.999861111111,0.203333333333
32,0.999722222222,0.174166666667
33,1.0,0.20875
34,1.0,0.227083333333
35,1.0,0.223333333333
36,1.0,0.212083333333
37,1.0,0.221666666667
38,0.999861111111,0.219583333333
39,0.998055555556,0.2425
40,1.0,0.20625
41,0.999861111111,0.215416666667
42,1.0,0.219583333333
43,1.0,0.212083333333
44,1.0,0.217916666667
45,1.0,0.214583333333
46,1.0,0.21875
47,1.0,0.23125
48,0.999444444444,0.222083333333
49,1.0,0.205
50,1.0,0.225
51,1.0,0.210416666667
52,1.0,0.22125
53,1.0,0.222916666667
54,1.0,0.219583333333
