1,1,2,3,4,5,6
1,76,66,65,81,36,76
2,72,60,84,81,36,67
3,48,62,77,67,46,100
4,65,60,82,71,38,84
5,62,53,81,78,50,76
6,81,69,67,68,36,79
 , , , , , , 
2,1,2,3,4,5,6
1,97,69,60,54,52,68
2,54,55,106,61,69,55
3,49,54,94,73,74,56
4,63,38,87,74,72,66
5,65,39,98,67,74,57
6,96,45,69,62,52,76
 , , , , , , 
3,1,2,3,4,5,6
1,122,87,50,47,41,53
2,61,47,109,69,63,51
3,78,55,105,55,48,59
4,73,37,94,80,54,62
5,77,36,98,79,66,44
6,104,51,70,78,37,60
 , , , , , , 
4,1,2,3,4,5,6
1,84,135,35,54,27,65
2,85,23,71,103,66,52
3,37,112,115,33,53,50
4,74,45,53,117,61,50
5,80,26,80,101,62,51
6,138,13,22,119,54,54
 , , , , , , 
5,1,2,3,4,5,6
1,99,34,27,43,94,103
2,45,8,65,87,134,61
3,0,172,164,0,20,44
4,83,13,31,110,100,63
5,28,6,100,41,139,86
6,81,5,34,109,105,66
 , , , , , , 
6,1,2,3,4,5,6
1,94,6,5,66,128,101
2,20,0,33,75,208,64
3,0,135,165,0,26,74
4,61,5,15,119,140,60
5,0,0,53,15,211,121
6,34,0,24,64,198,80
 , , , , , , 
7,1,2,3,4,5,6
1,103,4,4,33,137,119
2,18,0,24,59,241,58
3,0,92,169,0,36,103
4,44,4,5,105,165,77
5,2,0,48,3,219,128
6,30,0,10,80,212,68
 , , , , , , 
8,1,2,3,4,5,6
1,128,4,3,52,127,86
2,1,0,26,50,280,43
3,0,60,117,1,56,166
4,20,2,1,110,221,46
5,1,0,55,2,230,112
6,1,0,8,57,311,23
 , , , , , , 
9,1,2,3,4,5,6
1,71,4,4,51,189,81
2,0,0,11,40,317,32
3,0,82,125,0,47,146
4,2,1,4,108,254,31
5,0,1,50,0,234,115
6,2,0,3,51,338,6
 , , , , , , 
10,1,2,3,4,5,6
1,84,7,3,43,170,93
2,1,1,5,22,334,37
3,0,117,103,1,35,144
4,9,2,3,57,277,52
5,1,2,33,1,233,130
6,0,0,1,28,369,2
 , , , , , , 
11,1,2,3,4,5,6
1,27,4,6,29,215,119
2,1,1,7,7,341,43
3,0,65,161,0,40,134
4,2,1,5,36,297,59
5,0,1,54,0,199,146
6,0,0,2,18,379,1
 , , , , , , 
12,1,2,3,4,5,6
1,41,2,8,58,232,59
2,0,1,10,7,355,27
3,0,40,210,0,60,90
4,4,0,2,28,325,41
5,0,0,51,0,269,80
6,0,0,1,12,386,1
 , , , , , , 
13,1,2,3,4,5,6
1,55,8,11,49,161,116
2,2,1,29,8,306,54
3,0,59,247,0,30,64
4,4,1,7,19,273,96
5,0,2,86,0,207,105
6,0,0,2,16,380,2
 , , , , , , 
14,1,2,3,4,5,6
1,100,5,4,52,133,106
2,3,1,8,10,321,57
3,0,55,187,0,65,93
4,4,0,2,38,297,59
5,0,0,35,0,282,83
6,1,0,1,35,363,0
 , , , , , , 
15,1,2,3,4,5,6
1,127,3,2,60,101,107
2,9,1,9,20,290,71
3,0,34,227,0,58,81
4,7,0,2,53,272,66
5,0,1,53,0,262,84
6,0,0,1,49,350,0
 , , , , , , 
16,1,2,3,4,5,6
1,102,11,0,44,67,176
2,1,0,4,14,313,68
3,0,70,137,0,57,136
4,4,0,1,43,258,94
5,0,1,33,2,231,133
6,2,0,1,38,357,2
 , , , , , , 
17,1,2,3,4,5,6
1,60,3,4,67,158,108
2,1,0,8,16,331,44
3,0,52,169,0,57,122
4,4,0,3,33,263,97
5,1,0,50,0,253,96
6,0,0,1,50,347,2
 , , , , , , 
18,1,2,3,4,5,6
1,151,0,0,138,50,61
2,8,0,1,52,306,33
3,0,17,57,0,162,164
4,10,0,1,85,245,59
5,3,0,11,3,315,68
6,0,0,1,110,287,2
 , , , , , , 
19,1,2,3,4,5,6
1,173,12,6,61,61,87
2,7,0,6,24,318,45
3,0,56,115,0,79,150
4,11,0,2,56,245,86
5,1,1,29,1,306,62
6,0,0,1,42,357,0
 , , , , , , 
20,1,2,3,4,5,6
1,171,11,0,49,31,138
2,4,1,5,16,288,86
3,0,71,164,0,42,123
4,5,0,2,42,241,110
5,2,0,49,1,242,106
6,0,0,1,43,352,4
 , , , , , , 
21,1,2,3,4,5,6
1,133,9,0,51,50,157
2,3,0,6,19,308,64
3,0,53,154,0,85,108
4,6,0,1,48,262,83
5,0,0,39,1,276,84
6,0,0,1,45,352,2
 , , , , , , 
22,1,2,3,4,5,6
1,168,8,0,63,45,116
2,5,0,6,23,290,76
3,0,74,134,0,50,142
4,5,0,2,47,241,105
5,0,0,41,0,255,104
6,0,0,1,44,354,1
 , , , , , , 
23,1,2,3,4,5,6
