1,1,2,3,4,5,6
1,73,83,27,77,58,82
2,52,62,56,105,56,69
3,48,54,40,109,60,89
4,57,52,51,104,62,74
5,60,63,50,94,63,70
6,62,75,39,108,49,67
 , , , , , , 
2,1,2,3,4,5,6
1,69,102,37,54,50,88
2,48,62,81,75,63,71
3,55,53,67,71,88,66
4,53,62,71,67,81,66
5,55,55,82,70,82,56
6,64,75,63,72,52,74
 , , , , , , 
3,1,2,3,4,5,6
1,52,136,49,40,30,93
2,33,41,87,112,47,80
3,65,51,45,96,75,68
4,67,45,60,76,72,80
5,71,22,78,106,58,65
6,82,38,48,120,44,68
 , , , , , , 
4,1,2,3,4,5,6
1,72,50,51,41,66,120
2,49,14,79,93,94,71
3,20,99,114,17,41,109
4,67,34,71,71,93,64
5,29,24,150,30,66,101
6,98,1,25,144,82,50
 , , , , , , 
5,1,2,3,4,5,6
1,83,8,15,36,130,128
2,15,7,74,44,179,81
3,0,125,176,0,13,86
4,47,14,48,59,145,87
5,1,11,167,2,75,144
6,30,1,46,29,191,103
 , , , , , , 
6,1,2,3,4,5,6
1,70,7,10,31,150,132
2,8,1,68,36,196,91
3,1,71,173,0,30,125
4,27,6,25,66,199,77
5,0,0,90,3,171,136
6,3,0,45,32,253,67
 , , , , , , 
7,1,2,3,4,5,6
1,96,4,13,52,135,100
2,2,0,75,26,225,72
3,0,68,201,0,22,109
4,12,2,30,62,205,89
5,0,0,113,1,159,127
6,0,0,37,26,298,39
 , , , , , , 
8,1,2,3,4,5,6
1,48,1,13,67,164,107
2,3,1,62,16,212,106
3,0,39,181,0,23,157
4,6,2,26,52,220,94
5,0,0,84,0,155,161
6,0,0,35,17,328,20
 , , , , , , 
9,1,2,3,4,5,6
1,33,2,17,50,199,99
2,1,0,66,15,206,112
3,0,71,144,0,25,160
4,6,4,29,45,224,92
5,2,0,59,0,183,156
6,0,0,40,9,349,2
 , , , , , , 
10,1,2,3,4,5,6
1,25,0,7,134,181,53
2,0,0,47,17,247,89
3,0,33,83,0,43,241
4,8,2,8,77,206,99
5,0,0,37,3,249,111
6,0,0,15,25,360,0
 , , , , , , 
11,1,2,3,4,5,6
1,51,1,4,87,199,58
2,2,0,33,10,212,143
3,0,61,107,0,34,198
4,14,1,10,45,229,101
5,1,0,34,2,208,155
6,0,0,12,15,372,1
 , , , , , , 
12,1,2,3,4,5,6
1,68,0,0,126,137,69
2,2,0,23,27,222,126
3,0,14,63,0,48,275
4,16,0,6,83,197,98
5,4,0,22,4,221,149
6,0,0,14,12,371,3
 , , , , , , 
13,1,2,3,4,5,6
1,110,1,3,67,121,98
2,0,0,22,18,174,186
3,0,29,106,1,42,222
4,23,0,9,70,171,127
5,4,0,36,0,183,177
6,1,0,8,16,370,5
 , , , , , , 
14,1,2,3,4,5,6
1,108,0,0,91,119,82
2,5,0,11,22,224,138
3,0,11,94,0,60,235
4,20,0,3,55,216,106
5,2,0,12,2,240,144
6,0,0,8,25,365,2
 , , , , , , 
15,1,2,3,4,5,6
1,65,1,6,103,130,95
2,3,0,23,24,202,148
3,0,43,94,0,23,240
4,16,0,6,67,172,139
5,6,0,20,2,168,204
6,0,0,12,26,359,3
 , , , , , , 
16,1,2,3,4,5,6
1,53,0,4,122,177,44
2,4,0,19,37,249,91
3,0,22,143,0,58,177
4,7,0,9,79,230,75
5,2,0,20,9,222,147
6,0,0,6,28,365,1
 , , , , , , 
17,1,2,3,4,5,6
1,57,3,6,59,151,124
2,2,0,25,19,176,178
3,0,38,112,0,21,229
4,11,0,9,44,188,148
5,3,0,21,2,184,190
6,0,0,9,24,366,1
 , , , , , , 
18,1,2,3,4,5,6
1,63,2,5,101,135,94
2,5,0,22,36,199,138
3,0,38,109,0,40,213
4,19,0,11,62,176,132
5,10,0,8,9,192,181
6,0,0,9,35,356,0
 , , , , , , 
19,1,2,3,4,5,6
1,76,0,2,150,102,70
2,7,0,9,43,218,123
3,0,10,59,0,68,263
4,20,0,3,112,168,97
5,8,0,8,12,206,166
6,0,0,1,44,352,3
 , , , , , , 
