1,1,2,3,4,5,6
1,76,74,65,58,62,65
2,68,61,62,79,71,59
3,65,54,90,63,65,63
4,59,71,76,61,69,64
5,76,67,68,65,73,51
6,69,65,64,66,62,74
 , , , , , , 
2,1,2,3,4,5,6
1,84,86,40,75,45,70
2,68,53,55,92,78,54
3,74,61,70,76,74,45
4,70,74,54,65,87,50
5,73,57,62,58,86,64
6,62,73,52,92,61,60
 , , , , , , 
3,1,2,3,4,5,6
1,81,101,50,67,48,53
2,53,49,91,81,66,60
3,61,52,83,66,76,62
4,70,64,72,80,65,49
5,66,53,81,82,80,38
6,87,64,55,88,61,45
 , , , , , , 
4,1,2,3,4,5,6
1,62,113,46,55,52,72
2,43,43,87,83,64,80
3,83,70,93,60,50,44
4,46,60,82,61,75,76
5,66,60,92,61,77,44
6,58,76,83,76,48,59
 , , , , , , 
5,1,2,3,4,5,6
1,71,87,59,49,51,83
2,42,34,102,68,86,68
3,46,59,113,57,71,54
4,43,54,93,60,81,69
5,60,37,111,67,78,47
6,52,57,75,91,61,64
 , , , , , , 
6,1,2,3,4,5,6
1,72,126,53,39,43,67
2,47,51,110,73,64,55
3,57,71,100,65,50,57
4,60,51,104,80,53,52
5,62,35,112,70,63,58
6,75,45,94,90,48,48
 , , , , , , 
7,1,2,3,4,5,6
1,71,129,58,41,45,56
2,38,42,106,92,77,45
3,58,50,112,59,77,44
4,59,55,81,64,83,58
5,55,38,114,76,77,40
6,80,39,82,96,56,47
 , , , , , , 
8,1,2,3,4,5,6
1,88,133,45,33,37,64
2,51,31,109,86,80,43
3,62,67,97,54,66,54
4,46,63,92,69,77,53
5,64,25,103,70,95,43
6,80,23,63,133,52,49
 , , , , , , 
9,1,2,3,4,5,6
1,70,117,61,28,40,84
2,58,15,111,90,96,30
3,46,65,100,51,71,67
4,47,49,94,74,77,59
5,67,8,107,80,105,33
6,99,7,59,148,59,28
 , , , , , , 
10,1,2,3,4,5,6
1,89,67,58,46,58,82
2,36,12,115,102,87,48
3,16,83,156,20,57,68
4,41,48,119,61,68,63
5,50,5,130,74,94,47
6,87,0,43,186,61,23
 , , , , , , 
11,1,2,3,4,5,6
1,100,57,52,36,64,91
2,47,8,114,93,93,45
3,19,94,116,17,65,89
4,46,49,107,62,71,65
5,59,3,117,46,117,58
6,89,2,53,156,73,27
 , , , , , , 
12,1,2,3,4,5,6
1,107,38,42,44,68,101
2,44,6,104,99,102,45
3,18,84,134,16,70,78
4,43,47,95,54,82,79
5,52,3,129,47,111,58
6,107,1,45,148,72,27
 , , , , , , 
13,1,2,3,4,5,6
1,119,43,42,53,65,78
2,47,5,101,79,111,57
3,19,87,130,13,62,89
4,54,47,100,43,87,69
5,54,5,103,39,135,64
6,95,5,42,156,75,27
 , , , , , , 
14,1,2,3,4,5,6
1,115,36,45,43,83,78
2,36,6,112,83,113,50
3,14,95,129,14,49,99
4,50,43,108,51,87,61
5,49,3,122,41,121,64
6,96,3,31,159,85,26
 , , , , , , 
15,1,2,3,4,5,6
1,118,37,37,46,72,90
2,35,7,108,81,125,44
3,8,92,129,14,56,101
4,49,39,106,48,96,62
5,42,10,123,33,113,79
6,97,3,42,150,82,26
 , , , , , , 
16,1,2,3,4,5,6
1,130,30,29,51,78,82
2,34,10,108,89,110,49
3,12,105,125,8,51,99
4,43,38,81,54,91,93
5,40,10,111,46,121,72
6,103,3,42,148,74,30
 , , , , , , 
17,1,2,3,4,5,6
1,136,19,43,40,77,85
2,34,5,107,85,117,52
3,12,95,141,12,47,93
4,49,35,91,57,86,82
5,44,2,149,19,126,60
6,102,3,36,139,95,25
 , , , , , , 
18,1,2,3,4,5,6
1,130,21,35,50,78,86
2,43,6,96,80,127,48
3,12,99,132,6,55,96
4,36,41,92,62,100,69
5,32,6,135,27,122,78
6,94,1,39,136,108,22
 , , , , , , 
19,1,2,3,4,5,6
1,140,19,38,39,91,73
2,37,5,97,79,118,64
3,6,101,121,8,62,102
4,47,39,87,40,105,82
5,30,9,125,29,127,80
6,93,1,38,138,102,28
 , , , , , , 
20,1,2,3,4,5,6
1,138,14,35,52,85,76
2,40,4,103,83,116,54
3,6,105,126,5,56,102
4,43,41,90,49,96,81
5,22,8,138,23,130,79
6,97,1,44,123,102,33
 , , , , , , 
21,1,2,3,4,5,6
1,141,16,18,59,82,84
2,34,7,114,69,128,48
3,6,92,144,4,47,107
4,46,39,92,35,112,76
5,33,7,135,16,128,81
6,96,0,43,133,97,31
 , , , , , , 
22,1,2,3,4,5,6
1,145,21,30,46,87,71
2,30,4,110,80,135,41
3,12,99,128,9,50,102
4,44,37,91,45,105,78
5,30,7,125,36,124,78
6,97,2,49,130,102,20
 , , , , , , 
23,1,2,3,4,5,6
1,141,20,26,60,78,75
2,38,2,112,71,124,53
3,5,90,140,7,50,108
4,37,37,82,51,107,86
5,33,7,135,22,130,73
6,90,1,46,137,100,26
 , , , , , , 
24,1,2,3,4,5,6
1,122,18,28,63,86,83
2,32,4,93,80,135,56
3,5,100,128,6,43,118
4,33,45,109,46,99,68
5,35,9,143,25,116,72
6,87,1,46,132,95,39
 , , , , , , 
25,1,2,3,4,5,6
1,132,15,36,51,103,63
2,27,4,107,74,130,58
3,6,106,129,3,57,99
4,44,39,80,47,103,87
5,23,7,124,23,143,80
6,101,1,41,120,109,28
 , , , , , , 
26,1,2,3,4,5,6
1,140,20,33,52,83,72
2,35,3,95,80,131,56
3,6,97,136,6,53,102
4,38,41,79,58,107,77
5,28,5,130,26,137,74
6,102,0,44,128,102,24
 , , , , , , 
27,1,2,3,4,5,6
1,122,17,32,58,82,89
2,36,6,95,66,139,58
