1,1,2,3,4,5,6
1,191,18,42,124,16,9
2,199,9,49,114,21,8
3,190,12,46,114,21,17
4,187,11,42,128,22,10
5,189,11,45,117,31,7
6,197,13,53,104,25,8
 , , , , , , 
2,1,2,3,4,5,6
1,156,23,56,101,45,19
2,164,16,59,106,34,21
3,174,22,51,103,27,23
4,165,28,50,106,36,15
5,154,22,52,104,42,26
6,148,28,73,91,45,15
 , , , , , , 
3,1,2,3,4,5,6
1,131,43,63,83,44,36
2,129,45,56,90,43,37
3,121,40,59,99,41,40
4,122,33,70,96,41,38
5,134,34,62,94,37,39
6,140,35,59,90,50,26
 , , , , , , 
4,1,2,3,4,5,6
1,116,40,61,84,56,43
2,107,44,70,98,45,36
3,102,42,83,87,49,37
4,117,47,67,89,58,22
5,104,58,67,95,38,38
6,111,51,64,93,54,27
 , , , , , , 
5,1,2,3,4,5,6
1,101,63,70,86,48,32
2,117,48,71,63,55,46
3,86,53,69,99,39,54
4,95,57,58,77,66,47
5,104,55,67,83,50,41
6,76,53,90,73,65,43
 , , , , , , 
6,1,2,3,4,5,6
1,99,62,62,75,51,51
2,87,56,73,69,64,51
3,99,62,77,57,60,45
4,88,59,66,83,51,53
5,83,61,77,80,59,40
6,89,54,66,59,79,53
 , , , , , , 
7,1,2,3,4,5,6
1,84,61,54,85,59,57
2,90,65,82,66,51,46
3,84,65,71,69,49,62
4,92,52,75,72,61,48
5,76,70,78,69,61,46
6,96,74,65,54,59,52
 , , , , , , 
8,1,2,3,4,5,6
1,81,67,72,62,71,47
2,83,61,74,59,61,62
3,86,69,68,67,60,50
4,84,62,65,62,65,62
5,77,85,76,62,46,54
6,82,68,72,69,49,60
 , , , , , , 
9,1,2,3,4,5,6
1,83,70,62,74,43,68
2,83,62,62,74,63,56
3,71,85,70,63,48,63
4,67,80,60,81,56,56
5,64,66,90,68,50,62
6,80,56,69,64,69,62
 , , , , , , 
10,1,2,3,4,5,6
1,76,58,70,73,57,66
2,62,71,71,68,58,70
3,74,80,59,66,61,60
4,81,66,58,74,61,60
5,68,77,66,70,52,67
6,81,65,71,75,54,54
 , , , , , , 
11,1,2,3,4,5,6
1,84,80,61,52,62,61
2,65,52,70,79,66,68
3,67,78,69,74,53,59
4,63,73,66,54,75,69
5,72,77,73,72,52,54
6,75,76,74,49,65,61
 , , , , , , 
12,1,2,3,4,5,6
1,82,81,66,58,53,60
2,68,68,69,62,61,72
3,70,70,61,77,60,62
4,64,83,79,72,46,56
5,59,96,72,77,37,59
6,75,81,63,53,65,63
 , , , , , , 
13,1,2,3,4,5,6
1,72,68,63,61,70,66
2,88,50,72,57,68,65
3,80,58,74,74,46,68
4,65,75,57,96,56,51
5,64,73,60,76,56,71
6,65,63,72,68,75,57
 , , , , , , 
14,1,2,3,4,5,6
1,64,88,68,63,57,60
2,78,66,53,73,62,68
3,83,71,67,71,52,56
4,63,74,72,65,57,69
5,91,76,71,58,44,60
6,75,84,54,58,63,66
 , , , , , , 
15,1,2,3,4,5,6
1,69,85,67,61,65,53
2,75,68,66,53,55,83
3,73,72,67,67,61,60
4,71,70,69,64,61,65
5,60,78,70,67,81,44
6,70,69,75,55,60,71
 , , , , , , 
16,1,2,3,4,5,6
1,69,76,70,59,60,66
2,74,66,75,73,47,65
3,72,83,71,61,61,52
4,62,78,74,76,53,57
5,70,65,83,60,55,67
6,72,77,60,58,58,75
 , , , , , , 
17,1,2,3,4,5,6
1,70,90,53,62,46,79
2,75,58,81,69,57,60
3,66,83,71,61,57,62
4,76,70,57,75,69,53
5,78,62,68,62,56,74
6,73,64,83,59,56,65
 , , , , , , 
18,1,2,3,4,5,6
1,72,70,68,62,57,71
2,75,63,77,57,62,66
3,66,79,71,55,61,68
4,58,70,70,76,71,55
5,75,68,64,67,63,63
6,74,60,83,57,52,74
 , , , , , , 
19,1,2,3,4,5,6
1,74,79,63,61,59,64
2,70,75,71,65,65,54
3,77,83,64,61,45,70
4,63,83,68,72,47,67
5,76,76,71,47,60,70
6,68,74,66,59,73,60
 , , , , , , 
20,1,2,3,4,5,6
1,68,74,61,70,64,63
2,74,74,61,59,60,72
3,64,71,82,66,53,64
4,60,69,79,74,62,56
5,59,69,71,71,58,72
