1,1,2,3,4,5,6
1,101,86,131,11,54,17
2,73,63,158,14,65,27
3,148,95,75,9,43,30
4,102,75,108,18,56,41
5,116,83,108,15,49,29
6,117,77,99,16,58,33
 , , , , , , 
2,1,2,3,4,5,6
1,79,38,40,114,82,47
2,4,12,244,14,86,40
3,2,8,167,3,130,90
4,16,39,113,24,129,79
5,3,17,166,4,122,88
6,8,31,156,19,109,77
 , , , , , , 
3,1,2,3,4,5,6
1,33,43,2,105,212,5
2,13,50,60,36,175,66
3,0,55,29,1,15,300
4,6,85,9,25,186,89
5,1,109,45,1,77,167
6,18,76,23,34,205,44
 , , , , , , 
4,1,2,3,4,5,6
1,12,13,5,139,224,7
2,0,0,93,68,225,14
3,0,5,107,0,16,272
4,0,7,53,42,238,60
5,0,6,89,1,196,108
6,0,0,30,69,297,4
 , , , , , , 
5,1,2,3,4,5,6
1,2,8,49,109,220,12
2,0,0,158,28,186,28
3,0,3,87,0,18,292
4,0,4,100,19,187,90
5,0,0,115,1,131,153
6,0,0,51,3,329,17
 , , , , , , 
6,1,2,3,4,5,6
1,0,7,155,50,139,49
2,0,0,270,3,63,64
3,0,0,109,0,3,288
4,0,0,126,3,73,198
5,0,0,105,0,27,268
6,0,0,173,3,180,44
 , , , , , , 
7,1,2,3,4,5,6
1,9,7,35,189,153,7
2,0,0,125,54,199,22
3,0,31,24,2,119,224
4,0,1,28,55,273,43
5,0,0,34,6,300,60
6,0,0,39,17,343,1
 , , , , , , 
8,1,2,3,4,5,6
1,0,5,98,133,141,23
2,0,0,106,27,244,23
3,0,3,98,0,95,204
4,0,0,43,29,288,40
5,0,0,30,3,283,84
6,0,0,27,6,362,5
 , , , , , , 
9,1,2,3,4,5,6
1,7,36,108,206,33,10
2,0,0,281,30,76,13
3,0,11,220,1,17,151
4,0,7,136,52,142,63
5,0,2,127,3,113,155
6,0,0,125,39,225,11
 , , , , , , 
10,1,2,3,4,5,6
1,27,12,4,323,22,12
2,2,0,38,162,146,52
3,0,39,13,1,29,318
4,1,4,8,79,181,127
5,0,8,10,18,128,236
6,1,0,12,38,346,3
 , , , , , , 
11,1,2,3,4,5,6
1,25,20,6,321,26,2
2,1,0,45,183,167,4
3,0,38,16,0,83,263
4,3,1,12,70,267,47
5,1,0,10,9,237,143
6,0,0,8,48,338,6
 , , , , , , 
12,1,2,3,4,5,6
1,25,54,14,229,73,5
2,2,0,57,123,190,28
3,0,11,65,5,55,264
4,4,2,10,83,202,99
5,1,0,17,70,124,188
6,0,0,11,61,325,3
 , , , , , , 
13,1,2,3,4,5,6
1,11,34,25,229,57,44
2,0,0,76,36,228,60
3,0,2,47,0,16,335
4,0,0,13,19,210,158
5,0,0,23,1,133,243
6,0,0,24,27,336,13
 , , , , , , 
14,1,2,3,4,5,6
1,3,10,20,353,7,7
2,0,0,85,256,35,24
3,1,24,41,18,7,309
4,5,3,29,183,79,101
5,2,0,19,78,87,214
6,0,0,28,180,187,5
 , , , , , , 
15,1,2,3,4,5,6
1,4,19,31,253,82,11
2,0,0,76,77,235,12
3,0,6,77,0,59,258
4,1,0,29,50,264,56
5,0,0,27,2,302,69
6,0,0,23,35,333,9
 , , , , , , 
16,1,2,3,4,5,6
1,18,37,15,272,35,23
