1,1,2,3,4,5,6
1,101,82,86,37,58,36
2,71,33,121,44,90,41
3,69,48,104,49,88,42
4,76,48,106,50,74,46
5,79,39,128,45,82,27
6,107,61,79,40,61,52
 , , , , , , 
2,1,2,3,4,5,6
1,23,19,20,69,155,114
2,0,1,83,20,254,42
3,0,114,211,0,9,66
4,7,9,52,40,212,80
5,1,3,207,0,96,93
6,3,0,34,36,290,37
 , , , , , , 
3,1,2,3,4,5,6
1,20,151,5,67,41,116
2,2,1,40,3,251,103
3,0,186,166,0,1,47
4,21,8,16,24,193,138
5,1,10,118,4,54,213
6,5,0,14,2,350,29
 , , , , , , 
4,1,2,3,4,5,6
1,1,77,66,62,9,185
2,1,0,52,4,190,153
3,0,25,356,0,0,19
4,1,0,47,5,198,149
5,0,3,235,0,15,147
6,0,0,95,0,181,124
 , , , , , , 
5,1,2,3,4,5,6
1,6,43,0,260,7,84
2,1,0,3,0,295,101
3,0,110,89,6,0,195
4,9,1,0,5,233,152
5,0,2,11,7,43,337
6,1,0,5,1,203,190
 , , , , , , 
6,1,2,3,4,5,6
1,8,42,2,222,11,115
2,8,0,1,0,291,100
3,0,111,88,5,3,193
4,15,1,1,5,273,105
5,1,2,2,12,80,303
6,6,1,4,3,172,214
 , , , , , , 
7,1,2,3,4,5,6
1,5,4,0,373,0,18
2,7,0,0,16,226,151
3,0,119,52,4,4,221
4,9,1,2,7,207,174
5,1,2,2,11,52,332
6,5,1,2,28,122,242
 , , , , , , 
8,1,2,3,4,5,6
1,15,44,0,335,2,4
2,9,1,0,11,256,123
3,0,201,130,4,4,61
4,9,0,5,8,250,128
5,0,17,4,18,59,302
6,7,1,2,39,173,178
 , , , , , , 
9,1,2,3,4,5,6
1,42,45,36,102,57,118
2,1,0,21,0,309,69
3,0,107,240,0,3,50
4,3,0,11,1,259,126
5,0,2,45,0,85,268
6,6,1,8,4,283,98
 , , , , , , 
10,1,2,3,4,5,6
1,1,49,1,345,1,3
2,13,2,7,50,127,201
3,0,201,100,12,0,87
4,19,0,4,13,132,232
5,1,11,14,34,40,300
6,50,3,3,84,144,116
 , , , , , , 
11,1,2,3,4,5,6
1,17,21,0,356,0,6
2,32,0,2,7,289,70
3,0,162,69,9,7,153
4,61,1,0,10,214,114
5,5,3,5,12,115,260
6,15,1,4,19,116,245
 , , , , , , 
12,1,2,3,4,5,6
1,7,88,0,304,0,1
2,28,0,4,31,241,96
3,0,211,143,4,1,41
4,32,3,0,25,171,169
5,2,5,23,20,38,312
6,5,1,3,43,133,215
 , , , , , , 
13,1,2,3,4,5,6
1,5,85,4,279,3,24
2,2,0,12,1,176,209
3,0,66,309,0,2,23
4,3,0,4,1,208,184
5,0,3,89,1,74,233
6,0,1,14,8,218,159
 , , , , , , 
14,1,2,3,4,5,6
1,0,133,0,261,0,6
2,3,1,8,4,258,126
3,0,129,240,0,11,20
4,7,1,1,4,251,136
5,0,4,12,7,131,246
6,11,3,3,25,244,114
 , , , , , , 
15,1,2,3,4,5,6
1,10,53,0,334,0,3
2,29,1,5,17,274,74
3,1,122,234,2,10,31
4,23,0,4,7,240,126
5,8,3,20,13,129,227
6,16,1,6,36,166,175
 , , , , , , 
16,1,2,3,4,5,6
1,0,83,2,305,0,10
2,0,0,8,3,176,213
3,0,79,209,1,9,102
4,4,1,2,3,166,224
5,0,2,6,0,69,323
6,1,0,9,5,159,226
 , , , , , , 
17,1,2,3,4,5,6
1,7,18,1,333,1,40
2,0,0,3,4,172,221
3,0,45,122,0,0,233
4,5,0,1,3,154,237
5,0,1,1,3,24,371
6,4,1,6,16,159,214
 , , , , , , 
18,1,2,3,4,5,6
1,3,25,1,354,2,15
2,0,0,2,6,152,240
3,0,94,112,1,1,192
4,9,1,2,8,115,265
5,1,2,1,1,14,381
6,0,1,1,10,158,230
 , , , , , , 
19,1,2,3,4,5,6
1,1,119,7,238,0,35
2,0,0,13,1,112,274
3,0,98,225,0,1,76
4,6,2,4,4,174,210
5,0,3,21,0,18,358
6,1,2,22,5,218,152
 , , , , , , 
