1,1,2,3,4,5,6
1,69,63,43,73,58,94
2,62,42,86,81,54,75
3,54,45,75,91,58,77
4,61,49,68,82,53,87
5,61,45,84,70,70,70
6,71,52,38,91,49,99
 , , , , , , 
2,1,2,3,4,5,6
1,98,75,46,55,52,74
2,55,73,81,68,55,68
3,56,82,73,52,64,73
4,83,76,66,64,50,61
5,69,72,86,56,55,62
6,81,67,43,75,51,83
 , , , , , , 
3,1,2,3,4,5,6
1,67,107,43,46,33,104
2,78,37,79,106,40,60
3,25,134,118,26,34,63
4,73,76,82,60,33,76
5,35,93,88,58,45,81
6,106,35,39,116,25,79
 , , , , , , 
4,1,2,3,4,5,6
1,72,26,28,65,103,106
2,63,6,17,124,125,65
3,1,183,146,0,18,52
4,70,18,35,96,103,78
5,2,43,104,6,102,143
6,55,7,21,94,123,100
 , , , , , , 
5,1,2,3,4,5,6
1,27,26,17,33,125,172
2,16,0,16,84,187,97
3,0,176,181,0,5,38
4,40,6,10,97,148,99
5,0,10,109,1,113,167
6,21,0,18,63,177,121
 , , , , , , 
6,1,2,3,4,5,6
1,37,15,10,50,122,166
2,12,1,10,91,235,51
3,0,128,231,0,10,31
4,38,4,6,107,158,87
5,0,2,125,4,177,92
6,7,0,22,50,271,50
 , , , , , , 
7,1,2,3,4,5,6
1,52,2,4,68,159,115
2,6,0,10,93,246,45
3,0,90,235,0,23,52
4,15,1,3,118,196,67
5,0,0,90,1,221,88
6,0,0,18,61,312,9
 , , , , , , 
8,1,2,3,4,5,6
1,27,0,15,79,229,50
2,11,0,5,58,260,66
3,0,51,258,0,37,54
4,15,0,7,90,234,54
5,0,0,69,1,255,75
6,0,0,14,35,349,2
 , , , , , , 
9,1,2,3,4,5,6
1,5,2,17,50,292,34
2,4,0,5,32,296,63
3,0,85,263,0,33,19
4,2,0,6,57,288,47
5,0,0,75,0,266,59
6,0,0,8,57,333,2
 , , , , , , 
10,1,2,3,4,5,6
1,7,0,7,70,291,25
2,15,0,5,28,272,80
3,0,63,246,0,64,27
4,7,0,4,67,248,74
5,0,0,36,0,279,85
6,1,0,3,42,351,3
 , , , , , , 
11,1,2,3,4,5,6
1,20,0,7,77,276,20
2,20,0,3,26,248,103
3,0,76,204,0,72,48
4,12,1,1,62,239,85
5,0,0,15,2,274,109
6,4,0,4,44,347,1
 , , , , , , 
12,1,2,3,4,5,6
1,9,0,2,107,276,6
2,17,0,1,58,285,39
3,0,43,213,0,105,39
4,8,0,0,116,234,42
5,0,0,13,3,340,44
6,1,0,2,60,337,0
 , , , , , , 
13,1,2,3,4,5,6
1,16,3,2,59,291,29
2,37,0,0,24,232,107
3,0,99,175,0,68,58
4,8,0,1,62,225,104
5,1,1,15,1,287,95
6,1,0,1,31,367,0
 , , , , , , 
14,1,2,3,4,5,6
1,8,2,5,81,275,29
2,27,0,0,26,215,132
3,0,89,187,0,69,55
4,10,0,1,49,249,91
5,1,0,19,2,230,148
6,0,0,1,33,365,1
 , , , , , , 
15,1,2,3,4,5,6
1,17,1,2,93,274,13
2,35,0,0,51,266,48
3,0,52,180,0,118,50
4,7,0,2,88,261,42
5,0,0,13,14,300,73
6,1,0,1,62,336,0
 , , , , , , 
16,1,2,3,4,5,6
1,16,7,13,66,253,45
2,22,0,1,14,226,137
3,0,108,200,0,49,43
4,8,1,2,59,243,87
5,0,0,25,2,218,155
6,1,0,2,36,357,4
 , , , , , , 
17,1,2,3,4,5,6
1,8,1,16,67,301,7
2,20,0,1,41,279,59
3,0,53,237,0,83,27
4,8,0,1,71,269,51
5,0,1,25,10,269,95
6,3,0,4,35,356,2
 , , , , , , 
18,1,2,3,4,5,6
1,22,4,2,121,152,99
2,34,0,1,35,137,193
3,0,83,168,0,78,71
4,13,0,2,69,175,141
5,0,0,16,7,193,184
6,3,0,3,69,320,5
 , , , , , , 
