1,1,2,3,4,5,6
1,25,51,8,56,4,256
2,33,56,11,60,11,229
3,21,60,7,60,13,239
4,19,70,8,44,7,252
5,27,62,8,40,7,256
6,19,67,8,52,7,247
 , , , , , , 
2,1,2,3,4,5,6
1,31,75,19,58,9,208
2,41,71,7,70,13,198
3,34,68,18,69,16,195
4,38,72,19,59,15,197
5,36,70,12,74,12,196
6,39,74,18,47,11,211
 , , , , , , 
3,1,2,3,4,5,6
1,48,73,12,70,18,179
2,42,63,18,87,25,165
3,49,72,28,67,15,169
4,45,80,15,69,13,178
5,55,71,18,80,15,161
6,53,66,21,65,25,170
 , , , , , , 
4,1,2,3,4,5,6
1,55,63,32,68,24,158
2,66,53,24,85,34,138
3,57,58,34,74,20,157
4,39,74,38,72,31,146
5,52,73,20,89,23,143
6,54,65,31,64,17,169
 , , , , , , 
5,1,2,3,4,5,6
1,64,73,50,76,27,110
2,55,61,33,86,32,133
3,60,78,31,76,28,127
4,59,78,34,73,25,131
5,64,83,18,79,25,131
6,53,64,37,67,32,147
 , , , , , , 
6,1,2,3,4,5,6
1,62,63,47,74,33,121
2,63,67,35,80,33,122
3,57,77,33,80,36,117
4,69,70,37,80,36,108
5,61,75,48,89,28,99
6,66,65,40,76,31,122
 , , , , , , 
7,1,2,3,4,5,6
1,72,67,34,84,37,106
2,57,62,45,85,40,111
3,64,79,40,90,27,100
4,65,60,59,81,36,99
5,63,64,51,67,45,110
6,65,54,54,78,40,109
 , , , , , , 
8,1,2,3,4,5,6
1,63,75,62,75,33,92
2,66,46,45,88,40,115
3,68,72,46,78,37,99
4,59,68,47,95,31,100
5,76,68,38,88,39,91
6,63,71,56,83,36,91
 , , , , , , 
9,1,2,3,4,5,6
1,80,68,48,75,36,93
2,71,54,56,80,46,93
3,68,64,57,78,46,87
4,65,67,51,86,41,90
5,80,71,51,69,35,94
6,69,67,50,79,43,92
 , , , , , , 
10,1,2,3,4,5,6
1,75,66,63,76,40,80
2,79,83,56,64,27,91
3,73,72,56,76,47,76
4,72,70,66,70,39,83
5,66,69,55,71,48,91
6,71,68,53,76,36,96
 , , , , , , 
11,1,2,3,4,5,6
1,69,64,62,80,42,83
2,66,73,53,73,49,86
3,60,76,57,73,38,96
4,58,70,50,73,54,95
5,66,63,55,86,45,85
6,66,66,63,82,32,91
 , , , , , , 
12,1,2,3,4,5,6
1,75,66,70,69,42,78
2,71,56,57,84,43,89
3,77,60,55,78,37,93
4,77,64,64,69,44,82
5,71,58,67,80,53,71
6,78,50,57,80,46,89
 , , , , , , 
13,1,2,3,4,5,6
1,83,61,61,69,45,81
2,87,60,49,77,40,87
3,60,80,65,66,48,81
4,77,55,53,85,41,89
5,72,51,64,93,41,79
6,71,57,60,75,56,81
 , , , , , , 
14,1,2,3,4,5,6
1,70,69,56,67,44,94
2,61,74,65,67,46,87
3,64,78,62,68,49,79
4,79,55,60,63,49,94
5,56,70,64,92,49,69
6,69,76,58,72,56,69
 , , , , , , 
15,1,2,3,4,5,6
1,78,69,68,68,41,76
2,81,64,52,66,55,82
3,74,66,63,65,51,81
4,69,61,75,72,43,80
5,69,67,57,84,43,80
6,72,55,57,91,45,80
 , , , , , , 
16,1,2,3,4,5,6
1,75,66,78,81,38,62
2,73,64,57,77,52,77
3,71,68,61,71,46,83
4,85,66,56,72,47,74
5,76,63,60,78,45,78
6,73,58,71,68,56,74
 , , , , , , 
17,1,2,3,4,5,6
1,86,72,58,67,47,70
2,75,70,54,76,43,82
3,72,67,57,61,60,83
4,74,75,64,76,42,69
5,78,72,57,73,44,76
6,78,65,68,77,39,73
 , , , , , , 
18,1,2,3,4,5,6
1,84,59,67,71,34,85
2,59,50,64,88,56,83
3,64,64,71,84,47,70
4,64,59,70,61,50,96
5,70,58,63,81,51,77
6,65,78,70,76,44,67
 , , , , , , 
19,1,2,3,4,5,6
1,84,60,64,76,33,83
2,78,53,55,87,57,70
3,60,56,67,84,57,76
4,72,71,63,74,50,70
5,77,71,60,73,55,64
6,77,47,69,73,53,81
 , , , , , , 
20,1,2,3,4,5,6
1,75,57,78,75,43,72
2,83,55,62,75,51,74
3,72,57,63,81,52,75
4,80,58,73,65,49,75
5,56,71,65,84,52,72
6,71,60,58,80,47,84
 , , , , , , 
21,1,2,3,4,5,6
1,75,72,70,65,51,67
2,68,61,51,80,52,88
3,64,57,78,76,49,76
4,79,59,62,70,67,63
5,57,60,70,76,59,78
6,62,63,72,63,65,75
 , , , , , , 
